Date,HomeTeam,AwayTeam,HomeElo,AwayElo,HI,AI
2018-01-20,Man City,Newcastle,1982.71252441,1623.24377441,0.0409999999999999,0.0
2018-01-20,Leicester,Watford,1732.09008789,1625.47900391,0.0,0.0
2018-01-20,Everton,West Brom,1695.4395752,1630.45800781,0.0,0.0
2018-01-20,Burnley,Man United,1684.05175781,1906.77258301,0.004,0.088
2018-01-20,Brighton,Chelsea,1603.62023926,1918.27575684,0.0,0.128
2018-01-20,Arsenal,Crystal Palace,1844.88220215,1658.75488281,0.0489999999999999,0.0
2018-01-21,Southampton,Tottenham,1658.17736816,1917.61804199,0.0,0.16
2018-01-22,Swansea,Liverpool,1616.21630859,1899.96228027,0.0,0.1589999999999999
2018-01-30,Huddersfield,Liverpool,1547.20166016,1886.37780762,0.0,0.2169999999999999
2018-01-30,Swansea,Arsenal,1616.21630859,1838.69604492,0.0,0.075
2018-01-30,West Ham,Crystal Palace,1673.15234375,1660.9387207,0.0,0.0
2018-01-31,Tottenham,Man United,1917.61804199,1914.02526855,0.168,0.0699999999999999
2018-01-31,Stoke,Watford,1634.71228027,1619.13415527,0.0,0.0
2018-01-31,Southampton,Brighton,1663.53259277,1598.23632812,0.0,0.0
2018-01-31,Man City,West Brom,1973.83520508,1633.65319824,0.019,0.0
2018-01-31,Everton,Leicester,1687.48022461,1743.78540039,0.0,0.001
2018-01-31,Chelsea,Bournemouth,1912.27502441,1661.62695312,0.1059999999999999,0.0
2018-01-31,Newcastle,Burnley,1619.86010742,1679.87756348,0.0,0.0
2018-02-03,Man United,Huddersfield,1914.02526855,1540.3548584,0.081,0.0
2018-02-03,Arsenal,Everton,1838.69604492,1687.48022461,0.037,0.0
2018-02-03,Bournemouth,Stoke,1661.62695312,1634.71228027,0.0,0.0
2018-02-03,Brighton,West Ham,1601.47021484,1669.4432373,0.0,0.0
2018-02-03,Burnley,Man City,1679.87756348,1975.41101074,0.0,0.006
2018-02-03,Leicester,Swansea,1743.78540039,1629.80078125,0.0,0.0
2018-02-03,West Brom,Southampton,1633.65319824,1663.53259277,0.0,0.0
2018-02-04,Liverpool,Tottenham,1886.37780762,1912.26281738,0.1799999999999999,0.246
2018-02-04,Crystal Palace,Newcastle,1660.9387207,1620.1126709,0.0,0.0
2018-02-05,Watford,Chelsea,1621.03393555,1917.65893555,0.0,0.136
2018-02-10,Everton,Crystal Palace,1687.91491699,1662.70739746,0.001,0.0
2018-02-10,Man City,Leicester,1977.55737305,1735.6685791,0.01,0.0
2018-02-10,Stoke,Brighton,1627.4128418,1601.47021484,0.0,0.0
2018-02-10,Swansea,Burnley,1650.72253418,1679.625,0.0,0.0
2018-02-10,Tottenham,Arsenal,1921.82104492,1821.59777832,0.197,0.131
2018-02-10,West Ham,Watford,1657.29931641,1644.08703613,0.0,0.0
2018-02-11,Southampton,Liverpool,1669.03967285,1889.34277344,0.0,0.1789999999999999
2018-02-11,Newcastle,Man United,1620.1126709,1906.0189209,0.0,0.0549999999999999
2018-02-11,Huddersfield,Bournemouth,1536.82519531,1693.0111084,0.0,0.0
2018-02-12,Chelsea,West Brom,1891.67431641,1622.76599121,0.1759999999999999,0.0
2018-02-24,Bournemouth,Newcastle,1681.89160156,1643.75817871,0.0,0.0
2018-02-24,Brighton,Swansea,1622.71569824,1665.67114258,0.0,0.0
2018-02-24,Burnley,Southampton,1685.18103027,1670.55541992,0.0,0.0
2018-02-24,Leicester,Stoke,1734.86901855,1632.55969238,0.0,0.0
2018-02-24,Liverpool,West Ham,1914.70300293,1673.30725098,0.1009999999999999,0.0
2018-02-24,Watford,Everton,1642.47558594,1703.58398438,0.0,0.0
2018-02-24,West Brom,Huddersfield,1626.39562988,1560.78930664,0.0,0.0
2018-02-25,Man United,Chelsea,1899.14575195,1878.7364502,0.181,0.245
2018-02-25,Crystal Palace,Tottenham,1658.64147949,1939.35717773,0.0,0.2169999999999999
2018-03-01,Arsenal,Man City,1833.77185059,1986.40710449,0.032,0.009
2018-03-03,Swansea,West Ham,1652.16699219,1669.79821777,0.0,0.0
2018-03-03,Tottenham,Huddersfield,1939.20910645,1560.64135742,0.144,0.0
2018-03-03,Watford,West Brom,1650.31665039,1614.77062988,0.0,0.0
2018-03-03,Liverpool,Newcastle,1914.55493164,1646.37182617,0.073,0.0
2018-03-03,Leicester,Bournemouth,1734.72094727,1678.98181152,0.0,0.0
2018-03-03,Southampton,Stoke,1672.53320312,1636.92419434,0.0,0.0
2018-03-03,Burnley,Everton,1685.03295898,1695.44677734,0.0,0.0
2018-03-04,Brighton,Arsenal,1635.92358398,1823.88623047,0.0,0.015
2018-03-04,Man City,Chelsea,1986.2590332,1872.44299316,0.003,0.147
2018-03-05,Crystal Palace,Man United,1655.5847168,1898.99780273,0.0,0.0509999999999999
2018-03-10,West Brom,Leicester,1603.29321289,1724.99475098,0.0,0.0
2018-03-10,Newcastle,Southampton,1641.57653809,1664.33447266,0.0,0.0
2018-03-10,Man United,Liverpool,1903.28503418,1913.49682617,0.027,0.1039999999999999
2018-03-10,West Ham,Burnley,1655.46911621,1684.28613281,0.0,0.0
2018-03-10,Everton,Brighton,1682.8581543,1645.02880859,0.0,0.0
